uniqueID,drugName,condition,text,rating,date,usefulCount
,,Demographic Statistics,"CDC Demographic Stat: In 2015, the rate for Drug overdose deaths involving any opioid among Female: Black or African American was 4.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2016, the rate for Drug overdose deaths involving any opioid among Female: Black or African American was 5.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2017, the rate for Drug overdose deaths involving any opioid among Female: Black or African American was 6.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2018, the rate for Drug overdose deaths involving any opioid among Female: Black or African American was 7.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 1999, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 1.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2000, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 1.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2001, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 2.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2002, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 2.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2003, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 3.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2004, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 3.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2005, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 4.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2006, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 3.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2007, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 5.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2008, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 5.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2009, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 5.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2010, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 5.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2011, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 5.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2012, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 6.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2013, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 6.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2014, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 5.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2015, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 6.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2016, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 7.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2017, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 7.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2018, the rate for Drug overdose deaths involving any opioid among Female: American Indian or Alaska Native was 6.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2004, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2005, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2006, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2007, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2008, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2009, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2010, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2011, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2012, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2013, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2014, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2015, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2016, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2017, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2018, the rate for Drug overdose deaths involving any opioid among Female: Asian or Pacific Islander was 0.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 1999, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 5.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2000, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 4.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2001, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 4.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2002, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 4.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2003, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 5.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2004, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 4.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2005, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 4.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2006, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 4.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2007, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 4.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2008, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 5.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2009, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 4.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2010, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 4.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2011, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 4.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2012, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 5.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2013, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 5.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2014, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 5.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2015, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 6.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2016, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 9.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2017, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 10.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2018, the rate for Drug overdose deaths involving any opioid among Male: Hispanic or Latino: All races was 11.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 1999, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 4.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2000, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 4.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2001, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 5.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2002, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 6.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2003, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 7.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2004, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 7.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2005, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 8.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2006, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 9.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2007, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 10.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2008, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 10.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2009, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 11.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2010, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 11.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2011, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 12.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2012, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 12.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2013, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 13.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2014, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 15.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2015, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 18.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2016, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 23.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2017, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 26.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2018, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: White was 25.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 1999, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 5.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2000, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 5.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2001, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 5.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2002, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 5.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2003, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 5.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2004, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 4.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2005, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 4.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2006, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 6.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2002, the rate for Drug overdose deaths involving any opioid among Under 15 years was 0.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2007, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 4.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2008, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 4.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2009, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 4.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2010, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 4.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2011, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 4.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2012, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 5.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2013, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 6.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2014, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 7.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2015, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 9.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2016, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 15.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2017, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 19.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2018, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Black was 21.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 1999, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 3.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2000, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 3.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2001, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 3.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2002, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 5.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2003, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 6.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2004, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 8.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2005, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 7.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2006, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 9.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2007, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 8.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2008, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 11.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2009, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 15.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2010, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 10.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2003, the rate for Drug overdose deaths involving any opioid among Under 15 years was 0.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2011, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 11.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2012, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 12.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2013, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 11.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2014, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 15.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2015, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 14.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2016, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 16.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2017, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 19.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2018, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: American Indian or Alaska Native was 18.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2000, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 0.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2001, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 0.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2002, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 0.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2003, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 0.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2004, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 0.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2005, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 0.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2006, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 0.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2007, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 0.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2008, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 0.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2009, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 0.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2010, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 0.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2011, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 1.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2012, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 1.2 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2013, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 1.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2014, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 1.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2015, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 1.7 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2016, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 2.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2017, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 2.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2018, the rate for Drug overdose deaths involving any opioid among Male: Not Hispanic or Latino: Asian or Pacific Islander was 2.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 1999, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 1.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2000, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 0.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2001, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 1.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2002, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 1.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2003, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 1.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2004, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 1.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2005, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 1.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2006, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 1.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2007, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 1.5 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2008, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 1.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2009, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 1.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2010, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 1.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2011, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 1.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2012, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 1.9 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2013, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 2.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2014, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 2.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2015, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 2.4 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2016, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 3.0 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2017, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 3.1 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2018, the rate for Drug overdose deaths involving any opioid among Female: Hispanic or Latino: All races was 3.3 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 1999, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 1.6 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2000, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 1.8 Deaths per 100,000.",,,
,,Demographic Statistics,"CDC Demographic Stat: In 2001, the rate for Drug overdose deaths involving any opioid among Female: Not Hispanic or Latino: White was 2.2 Deaths per 100,000.",,,
